rid,bench,regime,checker,model,qvariant,score,cand_words,doc_tokens,cand_tokens,truncated,cand_in_retained,extra
631,financebench,random,hhem,HHEM-2.1-open,none,0.05095653980970383,25,1048,42,0,1,
419,financebench,random,hhem,HHEM-2.1-open,none,0.035529639571905136,155,882,215,0,1,
461,financebench,random,hhem,HHEM-2.1-open,none,0.153097465634346,169,783,319,0,1,
679,financebench,random,hhem,HHEM-2.1-open,none,0.0295710526406765,82,979,133,0,1,
352,financebench,targeted,hhem,HHEM-2.1-open,none,0.9759184122085571,200,755,362,0,1,
534,financebench,targeted,hhem,HHEM-2.1-open,none,0.9724215269088745,15,1097,20,0,1,
634,financebench,random,hhem,HHEM-2.1-open,none,0.0726124569773674,69,1006,120,0,1,
376,financebench,targeted,hhem,HHEM-2.1-open,none,0.9702356457710266,232,570,569,0,1,
36,qasper,clean,hhem,HHEM-2.1-open,none,0.9094641208648682,113,957,183,0,1,
591,financebench,targeted,hhem,HHEM-2.1-open,none,0.9801750779151917,100,695,451,0,1,
660,financebench,targeted,hhem,HHEM-2.1-open,none,0.9580988883972168,188,749,397,0,1,
702,financebench,targeted,hhem,HHEM-2.1-open,none,0.9869489073753357,34,1094,53,0,1,
424,financebench,targeted,hhem,HHEM-2.1-open,none,0.9803138971328735,3,1140,8,0,1,
417,financebench,clean,hhem,HHEM-2.1-open,none,0.6049449443817139,91,882,268,0,1,
531,financebench,targeted,hhem,HHEM-2.1-open,none,0.9468303322792053,39,1097,57,0,1,
416,financebench,random,hhem,HHEM-2.1-open,none,0.5910264253616333,146,882,281,0,1,
414,financebench,clean,hhem,HHEM-2.1-open,none,0.3177642226219177,107,882,286,0,1,
469,financebench,targeted,hhem,HHEM-2.1-open,none,0.9736634492874146,280,590,579,0,1,
505,financebench,random,hhem,HHEM-2.1-open,none,0.03511756286025047,102,911,258,0,1,
710,financebench,clean,hhem,HHEM-2.1-open,none,0.2582705318927765,103,854,316,0,1,
711,financebench,targeted,hhem,HHEM-2.1-open,none,0.9693036675453186,158,854,319,0,1,
428,financebench,random,hhem,HHEM-2.1-open,none,0.014621233567595482,31,1140,38,0,1,
423,financebench,clean,hhem,HHEM-2.1-open,none,0.4641284942626953,21,1140,39,0,1,
478,financebench,targeted,hhem,HHEM-2.1-open,none,0.9697632193565369,192,823,357,0,1,
703,financebench,random,hhem,HHEM-2.1-open,none,0.00852652732282877,41,1094,87,0,1,
653,financebench,clean,hhem,HHEM-2.1-open,none,0.05674272030591965,126,820,363,0,1,
622,financebench,random,hhem,HHEM-2.1-open,none,0.19084390997886658,137,897,288,0,1,
565,financebench,random,hhem,HHEM-2.1-open,none,0.11109618097543716,172,721,478,0,1,
371,financebench,random,hhem,HHEM-2.1-open,none,0.0463743656873703,31,1161,42,0,1,
370,financebench,targeted,hhem,HHEM-2.1-open,none,0.9776620268821716,29,1161,43,0,1,
597,financebench,targeted,hhem,HHEM-2.1-open,none,0.8552461862564087,2,1202,6,0,1,
427,financebench,targeted,hhem,HHEM-2.1-open,none,0.9735941886901855,36,1140,75,0,1,
425,financebench,random,hhem,HHEM-2.1-open,none,0.010511882603168488,55,1140,76,0,1,
448,financebench,targeted,hhem,HHEM-2.1-open,none,0.9495327472686768,8,1199,18,0,1,
488,financebench,clean,hhem,HHEM-2.1-open,none,0.33117949962615967,175,741,476,0,1,
369,financebench,clean,hhem,HHEM-2.1-open,none,0.36677178740501404,41,1161,57,0,1,
701,financebench,clean,hhem,HHEM-2.1-open,none,0.08326472342014313,92,1094,125,0,1,
596,financebench,clean,hhem,HHEM-2.1-open,none,0.10880111902952194,16,1202,22,0,1,
598,financebench,random,hhem,HHEM-2.1-open,none,0.027234738692641258,21,1202,26,0,1,
361,financebench,targeted,hhem,HHEM-2.1-open,none,0.9829645752906799,184,616,614,0,1,
535,financebench,random,hhem,HHEM-2.1-open,none,0.013612496666610241,79,1097,133,0,1,
426,financebench,clean,hhem,HHEM-2.1-open,none,0.07964321225881577,59,1140,97,0,1,
447,financebench,clean,hhem,HHEM-2.1-open,none,0.012083548121154308,26,1199,38,0,1,
457,financebench,targeted,hhem,HHEM-2.1-open,none,0.9705130457878113,360,626,614,0,1,
518,financebench,clean,hhem,HHEM-2.1-open,none,0.7072878479957581,358,697,547,0,1,
654,financebench,targeted,hhem,HHEM-2.1-open,none,0.9831545352935791,236,820,424,0,1,
395,financebench,random,hhem,HHEM-2.1-open,none,0.4533389210700989,218,719,527,0,1,
530,financebench,clean,hhem,HHEM-2.1-open,none,0.7785070538520813,103,1097,149,0,1,
581,financebench,clean,hhem,HHEM-2.1-open,none,0.17697755992412567,169,933,319,0,1,
589,financebench,random,hhem,HHEM-2.1-open,none,0.48881664872169495,204,949,317,0,1,
646,financebench,random,hhem,HHEM-2.1-open,none,0.04412782937288284,41,1225,55,0,1,
532,financebench,random,hhem,HHEM-2.1-open,none,0.04929366335272789,104,1097,186,0,1,
477,financebench,clean,hhem,HHEM-2.1-open,none,0.11944053322076797,172,823,478,0,1,
562,financebench,random,hhem,HHEM-2.1-open,none,0.1440500169992447,139,1026,278,0,1,
566,financebench,clean,hhem,HHEM-2.1-open,none,0.2914225459098816,77,1103,207,0,1,
343,financebench,targeted,hhem,HHEM-2.1-open,none,0.9745784401893616,366,657,655,0,1,
629,financebench,clean,hhem,HHEM-2.1-open,none,0.18086391687393188,100,1048,271,0,1,
397,financebench,targeted,hhem,HHEM-2.1-open,none,0.9772656559944153,357,670,655,0,1,
485,financebench,random,hhem,HHEM-2.1-open,none,0.3212074339389801,130,1026,302,0,1,
476,financebench,random,hhem,HHEM-2.1-open,none,0.13768716156482697,241,906,433,0,1,
503,financebench,clean,hhem,HHEM-2.1-open,none,0.21064640581607819,241,911,433,0,1,
683,financebench,clean,hhem,HHEM-2.1-open,none,0.38874351978302,157,1014,345,0,1,
677,financebench,clean,hhem,HHEM-2.1-open,none,0.8159538507461548,197,979,386,0,1,
583,financebench,random,hhem,HHEM-2.1-open,none,0.09469205141067505,241,933,433,0,1,
533,financebench,clean,hhem,HHEM-2.1-open,none,0.4810072183609009,179,1097,270,0,1,
501,financebench,targeted,hhem,HHEM-2.1-open,none,0.9614239931106567,36,1329,55,0,1,
630,financebench,targeted,hhem,HHEM-2.1-open,none,0.9726487398147583,185,1048,346,0,1,
449,financebench,random,hhem,HHEM-2.1-open,none,0.09701893478631973,77,1199,207,0,1,
567,financebench,targeted,hhem,HHEM-2.1-open,none,0.9784814715385437,185,1103,306,0,1,
502,financebench,random,hhem,HHEM-2.1-open,none,0.009522656910121441,40,1329,90,0,1,
564,financebench,targeted,hhem,HHEM-2.1-open,none,0.9679661989212036,437,721,707,0,1,
670,financebench,random,hhem,HHEM-2.1-open,none,0.0774737223982811,99,1156,284,0,1,
668,financebench,clean,hhem,HHEM-2.1-open,none,0.2988148629665375,95,1156,291,0,1,
659,financebench,clean,hhem,HHEM-2.1-open,none,0.5339295268058777,332,749,747,0,1,
706,financebench,random,hhem,HHEM-2.1-open,none,0.43892237544059753,218,971,527,0,1,
500,financebench,clean,hhem,HHEM-2.1-open,none,0.6654391884803772,115,1329,189,0,1,
644,financebench,clean,hhem,HHEM-2.1-open,none,0.4654739499092102,130,1225,302,0,1,
483,financebench,clean,hhem,HHEM-2.1-open,none,0.6023682355880737,218,1026,527,0,1,
666,financebench,targeted,hhem,HHEM-2.1-open,none,0.9767804145812988,405,799,778,0,1,
684,financebench,targeted,hhem,HHEM-2.1-open,none,0.9707005620002747,350,1014,578,0,1,
472,financebench,targeted,hhem,HHEM-2.1-open,none,0.9925920963287354,30,1611,39,0,1,
473,financebench,random,hhem,HHEM-2.1-open,none,0.01048030611127615,38,1611,63,0,1,
407,financebench,random,hhem,HHEM-2.1-open,none,0.018449168652296066,21,1684,29,0,1,
402,financebench,clean,hhem,HHEM-2.1-open,none,0.5225885510444641,78,1536,178,0,1,
406,financebench,targeted,hhem,HHEM-2.1-open,none,0.986981213092804,43,1684,85,0,1,
404,financebench,random,hhem,HHEM-2.1-open,none,0.1720096468925476,130,1536,253,0,1,
471,financebench,clean,hhem,HHEM-2.1-open,none,0.8681814670562744,104,1611,186,0,1,
405,financebench,clean,hhem,HHEM-2.1-open,none,0.8807574510574341,74,1684,127,0,1,
645,financebench,targeted,hhem,HHEM-2.1-open,none,0.974663496017456,155,1225,587,0,1,
467,financebench,random,hhem,HHEM-2.1-open,none,0.021327299997210503,16,1808,22,0,1,
466,financebench,targeted,hhem,HHEM-2.1-open,none,0.9905260801315308,22,1808,26,0,1,
465,financebench,clean,hhem,HHEM-2.1-open,none,0.6341869235038757,27,1808,37,0,1,
568,financebench,random,hhem,HHEM-2.1-open,none,0.5359938144683838,332,1103,747,0,1,
669,financebench,targeted,hhem,HHEM-2.1-open,none,0.979182779788971,400,1156,792,0,1,
678,financebench,targeted,hhem,HHEM-2.1-open,none,0.9778323769569397,463,979,978,0,1,
403,financebench,targeted,hhem,HHEM-2.1-open,none,0.9890453815460205,240,1536,599,0,1,
648,financebench,targeted,hhem,HHEM-2.1-open,none,0.9611635804176331,20,2126,24,0,1,
349,financebench,targeted,hhem,HHEM-2.1-open,none,0.9785996675491333,9,2143,26,0,1,
350,financebench,random,hhem,HHEM-2.1-open,none,0.06665951758623123,22,2143,35,0,1,
348,financebench,clean,hhem,HHEM-2.1-open,none,0.12818194925785065,74,2143,179,0,1,
649,financebench,random,hhem,HHEM-2.1-open,none,0.40027889609336853,183,2126,314,0,1,
615,financebench,targeted,hhem,HHEM-2.1-open,none,0.8843514919281006,11,2424,17,0,1,
614,financebench,clean,hhem,HHEM-2.1-open,none,0.6000314950942993,98,2424,180,0,1,
616,financebench,random,hhem,HHEM-2.1-open,none,0.0666525736451149,107,2424,286,0,1,
647,financebench,clean,hhem,HHEM-2.1-open,none,0.8641318082809448,509,2126,758,0,1,
444,financebench,clean,hhem,HHEM-2.1-open,none,0.20451593399047852,19,3018,28,0,1,
445,financebench,targeted,hhem,HHEM-2.1-open,none,0.9748206734657288,34,3018,45,0,1,
446,financebench,random,hhem,HHEM-2.1-open,none,0.7968716621398926,322,3018,578,0,1,
