rid,bench,regime,checker,model,qvariant,score,cand_words,doc_tokens,cand_tokens,truncated,cand_in_retained,extra
507,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.83935546875,21,630,24,1,1,
508,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9951171875,88,630,114,1,1,
509,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.35205078125,176,300,356,1,0,cand_capped
510,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.276123046875,186,300,299,1,0,cand_capped
511,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.07049560546875,24,300,34,0,1,
512,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.61865234375,11,683,18,1,1,
513,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.10821533203125,9,683,13,1,0,
514,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.662109375,52,683,90,1,1,
515,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.92724609375,80,195,120,0,1,
516,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9716796875,119,195,195,0,1,
517,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.13330078125,332,195,688,1,0,cand_capped
518,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0226593017578125,358,632,504,1,0,cand_capped
519,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0285797119140625,26,632,32,1,0,
520,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1104736328125,45,632,78,1,1,
521,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94873046875,98,713,205,1,1,
522,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.057373046875,9,713,15,1,1,
523,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.437744140625,54,713,102,1,1,
524,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08160400390625,183,410,287,1,0,cand_capped
525,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94482421875,238,410,400,1,0,cand_capped
526,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.043060302734375,21,410,27,0,1,
527,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0206756591796875,101,718,162,1,1,
528,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.71484375,7,718,8,1,1,
529,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1246337890625,41,718,51,1,1,
530,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.226318359375,103,978,131,1,1,
531,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.31689453125,39,978,57,1,0,
532,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9716796875,104,978,178,1,1,
533,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.6630859375,179,978,228,1,1,
534,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.057098388671875,15,978,22,1,0,
535,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.78955078125,79,978,129,1,1,
536,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8828125,62,534,101,1,1,
537,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.564453125,7,534,9,1,1,
538,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.093017578125,27,534,43,1,1,
539,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.53515625,82,550,127,1,1,
540,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1251220703125,27,550,33,1,1,
541,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8193359375,69,550,120,1,1,
542,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.71533203125,60,648,75,1,1,
543,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.66357421875,20,648,24,1,1,
544,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.37451171875,41,648,53,1,1,
545,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.30908203125,41,366,66,0,1,
546,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.019378662109375,128,366,211,1,0,
547,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.016357421875,17,366,26,0,1,
548,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7333984375,79,757,129,1,1,
549,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.63525390625,24,757,29,1,1,
550,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.62939453125,67,757,145,1,1,
551,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.763671875,171,561,215,1,1,
552,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.6494140625,6,561,7,1,0,
553,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1282958984375,102,561,124,1,1,
554,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7412109375,22,826,35,1,1,
555,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.58740234375,29,826,37,1,1,
556,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.86328125,36,826,58,1,1,
557,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2176513671875,17,579,26,1,1,
558,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0335693359375,2,579,4,1,0,
559,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.167724609375,148,579,309,1,0,cand_capped
560,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94873046875,31,931,37,1,1,
561,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.010162353515625,42,931,43,1,0,
562,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.63330078125,139,931,267,1,0,cand_capped
563,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2430419921875,36,633,60,1,1,
564,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7900390625,437,633,622,1,0,cand_capped
565,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.32861328125,172,633,420,1,0,cand_capped
566,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.45751953125,77,970,154,1,1,
567,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0301055908203125,185,970,269,1,0,cand_capped
568,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1229248046875,332,970,688,1,0,cand_capped
569,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.86962890625,204,590,301,1,0,cand_capped
570,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9296875,158,590,221,1,1,
571,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2332763671875,59,590,102,1,1,
572,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.90283203125,130,444,288,1,0,cand_capped
573,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.55615234375,147,444,443,1,0,cand_capped
574,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.07293701171875,13,444,21,0,1,
575,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.351806640625,14,383,19,0,1,
576,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7890625,147,383,382,1,0,cand_capped
577,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1138916015625,21,383,27,0,1,
578,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.060882568359375,212,239,368,1,0,cand_capped
579,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.060272216796875,150,239,238,0,1,
580,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.05096435546875,41,239,53,0,1,
581,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.05255126953125,169,841,363,1,0,cand_capped
582,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.65087890625,23,841,24,1,1,
583,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0225372314453125,241,841,475,1,0,cand_capped
584,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94482421875,45,462,78,1,1,
585,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.361572265625,299,462,461,1,0,cand_capped
586,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.12744140625,10,462,17,0,1,
587,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0217437744140625,26,889,35,1,1,
588,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0711669921875,25,889,28,1,1,
589,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.943359375,204,889,301,1,0,cand_capped
590,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.37939453125,67,552,145,1,1,
591,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2327880859375,100,552,345,1,0,cand_capped
592,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.62548828125,79,552,129,1,1,
593,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.84130859375,102,518,236,1,1,
594,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08636474609375,2,518,4,1,1,
595,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8486328125,92,518,110,1,1,
596,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2021484375,16,944,23,1,1,
597,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0166473388671875,2,944,4,1,1,
598,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.01213836669921875,21,944,23,1,1,
599,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.73583984375,12,438,25,0,1,
600,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.34033203125,233,438,437,1,0,cand_capped
601,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.69677734375,100,438,241,1,1,
602,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.022125244140625,62,658,90,1,1,
603,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.01067352294921875,23,658,25,1,0,
604,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.010589599609375,41,658,51,1,1,
605,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8466796875,83,388,133,1,1,
606,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2744140625,7,388,8,0,1,
607,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.869140625,71,388,103,0,1,
608,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8642578125,178,738,204,1,1,
609,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.02178955078125,16,738,18,1,1,
610,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0196533203125,27,738,43,1,1,
611,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.267578125,322,408,551,1,0,cand_capped
612,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.412353515625,184,408,407,1,0,cand_capped
613,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.061981201171875,74,408,165,1,1,
614,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.91748046875,98,2202,174,1,1,
615,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.290283203125,11,2202,16,1,0,
616,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.458251953125,107,2202,248,1,1,
617,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9638671875,45,704,58,1,1,
618,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.54833984375,35,704,39,1,0,
619,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.982421875,71,704,103,1,1,
620,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1343994140625,102,800,127,1,1,
621,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.09527587890625,25,800,27,1,0,
622,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.081298828125,137,800,264,1,0,cand_capped
623,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8125,139,408,267,1,0,cand_capped
624,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.412353515625,184,408,407,1,0,cand_capped
625,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.74609375,179,408,228,1,1,
626,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9287109375,80,323,179,0,1,
627,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9248046875,185,323,311,1,0,cand_capped
628,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0802001953125,16,323,22,0,1,
629,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.83056640625,100,923,241,1,1,
630,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.775390625,185,923,315,1,0,cand_capped
631,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.32666015625,25,923,41,1,1,
632,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.90185546875,53,936,73,1,1,
633,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1180419921875,25,936,29,1,1,
634,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1318359375,69,936,120,1,1,
635,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.3681640625,148,438,309,1,0,cand_capped
636,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.85888671875,123,438,417,1,0,cand_capped
637,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.08978271484375,18,438,24,0,1,
638,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.42578125,21,641,27,1,1,
639,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2880859375,24,641,29,1,1,
640,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.52685546875,20,641,30,1,1,
641,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.018035888671875,3,431,7,0,1,
642,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.654296875,233,431,430,1,0,cand_capped
643,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.814453125,218,431,471,1,0,cand_capped
644,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.256591796875,130,1015,283,1,0,cand_capped
645,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.33447265625,155,1015,522,1,0,cand_capped
646,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.040130615234375,41,1015,51,1,1,
647,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.7001953125,509,1851,649,1,0,cand_capped
648,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.85986328125,20,1851,22,1,0,
649,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2305908203125,183,1851,287,1,0,cand_capped
650,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.2203369140625,41,755,51,1,1,
651,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0806884765625,22,755,31,1,1,
652,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0240478515625,41,755,53,1,1,
653,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.075439453125,126,728,318,1,0,cand_capped
654,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.60986328125,236,728,383,1,0,cand_capped
655,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.286865234375,74,728,165,1,1,
656,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.18701171875,27,800,43,1,1,
657,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1328125,72,800,90,1,0,
658,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.31298828125,36,800,60,1,1,
659,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.265625,332,811,688,1,0,cand_capped
660,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1907958984375,188,811,448,1,0,cand_capped
661,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.478759765625,67,811,145,1,1,
662,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.880859375,69,460,120,1,1,
663,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.19140625,7,460,9,0,1,
664,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.12176513671875,26,460,35,0,1,
665,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.52880859375,54,840,102,1,1,
666,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.31591796875,405,840,828,1,0,cand_capped
667,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.97705078125,104,840,178,1,1,
668,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.331298828125,95,1219,275,1,0,cand_capped
669,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.03717041015625,400,1219,849,1,0,cand_capped
670,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8828125,99,1219,242,1,1,
671,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9716796875,102,561,148,1,1,
672,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0221710205078125,9,561,21,1,1,
673,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.263916015625,103,561,131,1,1,
674,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.21630859375,155,205,194,0,1,
675,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.123046875,23,205,30,0,1,
676,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.09124755859375,358,205,504,1,0,cand_capped
677,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.036346435546875,197,838,353,1,0,cand_capped
678,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.356201171875,463,838,838,1,0,cand_capped
679,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.491455078125,82,838,127,1,1,
680,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.486328125,51,619,73,1,1,
681,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0394287109375,43,619,115,1,0,
682,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.46728515625,80,619,120,1,1,
683,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4619140625,157,907,325,1,0,cand_capped
684,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.65283203125,350,907,528,1,0,cand_capped
685,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1397705078125,38,907,59,1,1,
686,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.89453125,21,467,23,0,1,
687,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.4833984375,33,467,37,0,1,
688,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1173095703125,212,467,368,1,0,cand_capped
689,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.96826171875,31,467,36,0,1,
690,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.52587890625,24,467,30,0,1,
691,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.051483154296875,101,467,162,1,1,
692,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.9306640625,29,467,39,0,1,
693,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.56640625,35,467,40,0,1,
694,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.74072265625,218,467,471,1,0,cand_capped
695,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.00821685791015625,38,453,59,1,1,
696,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.814453125,205,453,392,1,0,cand_capped
697,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.8603515625,80,453,179,1,1,
698,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.036224365234375,18,415,24,0,1,
699,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.0853271484375,17,415,18,0,1,
700,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.446533203125,128,415,218,1,1,
701,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.94384765625,92,1010,110,1,1,
702,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.779296875,34,1010,48,1,1,
703,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.406982421875,41,1010,66,1,1,
704,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.02655029296875,17,916,26,1,1,
705,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.12091064453125,37,916,40,1,0,
706,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.017974853515625,218,916,471,1,0,cand_capped
707,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.1903076171875,102,782,124,1,1,
708,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.05206298828125,3,782,4,1,1,
709,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.159912109375,52,782,78,1,1,
710,financebench,clean,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.314697265625,103,790,287,1,0,cand_capped
711,financebench,targeted,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.154296875,158,790,317,1,0,cand_capped
712,financebench,random,nli,DeBERTa-v3-base-mnli-fever-anli,none,0.97265625,71,790,103,1,1,
