"experiment","phase","query_id","final_category"
"bcp_a1_g3off","P1","377","correct"
"bcp_a1_g3off","P1","380","correct"
"bcp_a1_g3off","P1","389","correct"
"bcp_a1_g3off","P1","390","correct"
"bcp_a1_g3off","P1","392","confident_wrong"
"bcp_a1_g3off","P1","394","correct"
"bcp_a1_g3off","P1","397","correct"
"bcp_a1_g3off","P1","403","confident_wrong"
"bcp_a1_g3off","P1","406","correct"
"bcp_a1_g3off","P1","416","honest_abstention"
"bcp_a1_g3off","P1","427","correct"
"bcp_a1_g3off","P1","432","correct"
"bcp_a1_g3off","P1","436","correct"
"bcp_a1_g3off","P1","446","correct"
"bcp_a1_g3off","P1","480","honest_abstention"
"bcp_a1_g3off","P1","484","confident_wrong"
"bcp_a1_g3off","P1","485","correct"
"bcp_a1_g3off","P1","49","correct"
"bcp_a1_g3off","P1","493","correct"
"bcp_a1_g3off","P1","495","correct"
"bcp_a1_g3off","P1","496","correct"
"bcp_a1_g3off","P1","498","correct"
"bcp_a1_g3off","P1","500","correct"
"bcp_a1_g3off","P1","501","confident_wrong"
"bcp_a1_g3off","P1","513","correct"
"bcp_a1_g3off","P1","524","correct"
"bcp_a1_g3off","P1","527","correct"
"bcp_a1_g3off","P1","529","honest_abstention"
"bcp_a1_g3off","P1","53","correct"
"bcp_a1_g3off","P1","534","correct"
"bcp_a1_g3off","P1","537","correct"
"bcp_a1_g3off","P1","54","correct"
"bcp_a1_g3off","P1","579","correct"
"bcp_a1_g3off","P1","59","confident_wrong"
"bcp_a1_g3off","P1","590","correct"
"bcp_a1_g3off","P1","595","correct"
"bcp_a1_g3off","P1","596","correct"
"bcp_a1_g3off","P1","600","honest_abstention"
"bcp_a1_g3off","P1","605","correct"
"bcp_a1_g3off","P1","607","correct"
"bcp_a1_g3off","P1","619","correct"
"bcp_a1_g3off","P1","62","correct"
"bcp_a1_g3off","P1","620","correct"
"bcp_a1_g3off","P1","625","confident_wrong"
"bcp_a1_g3off","P1","631","correct"
"bcp_a1_g3off","P1","632","confident_wrong"
"bcp_a1_g3off","P1","633","correct"
"bcp_a1_g3off","P1","635","confident_wrong"
"bcp_a1_g3off","P1","636","correct"
"bcp_a1_g3off","P1","638","correct"
"bcp_a1_g3off","P1","639","correct"
"bcp_a1_g3off","P1","643","correct"
"bcp_a1_g3off","P1","645","correct"
"bcp_a1_g3off","P1","652","correct"
"bcp_a1_g3off","P1","653","correct"
"bcp_a1_g3off","P1","661","correct"
"bcp_a1_g3off","P1","664","correct"
"bcp_a1_g3off","P1","666","correct"
"bcp_a1_g3off","P1","67","correct"
"bcp_a1_g3off","P1","670","correct"
"bcp_a1_g3off","P1","672","correct"
"bcp_a1_g3off","P1","675","correct"
"bcp_a1_g3off","P1","679","correct"
"bcp_a1_g3off","P1","681","confident_wrong"
"bcp_a1_g3off","P1","686","correct"
"bcp_a1_g3off","P1","688","correct"
"bcp_a1_g3off","P1","695","correct"
"bcp_a1_g3off","P1","70","correct"
"bcp_a1_g3off","P1","709","correct"
"bcp_a1_g3off","P1","717","correct"
"bcp_a1_g3off","P1","724","correct"
"bcp_a1_g3off","P1","746","correct"
"bcp_a1_g3off","P1","747","correct"
"bcp_a1_g3off","P1","754","correct"
"bcp_a1_g3off","P1","768","correct"
"bcp_a1_g3off","P1","770","correct"
"bcp_a1_g3off","P1","781","correct"
"bcp_a1_g3off","P1","786","correct"
"bcp_a1_g3off","P1","787","correct"
"bcp_a1_g3off","P1","8","correct"
"bcp_a1_g3off","P1","801","correct"
"bcp_a1_g3off","P1","805","correct"
"bcp_a1_g3off","P1","811","correct"
"bcp_a1_g3off","P1","816","correct"
"bcp_a1_g3off","P1","82","correct"
"bcp_a1_g3off","P1","821","correct"
"bcp_a1_g3off","P1","823","correct"
"bcp_a1_g3off","P1","826","confident_wrong"
"bcp_a1_g3off","P1","828","correct"
"bcp_a1_g3off","P1","83","correct"
"bcp_a1_g3off","P1","843","correct"
"bcp_a1_g3off","P1","850","correct"
"bcp_a1_g3off","P1","856","correct"
"bcp_a1_g3off","P1","863","correct"
"bcp_a1_g3off","P1","865","correct"
"bcp_a1_g3off","P1","895","correct"
"bcp_a1_g3off","P1","896","correct"
"bcp_a1_g3off","P1","898","correct"
"bcp_a1_g3off","P1","915","correct"
"bcp_a1_g3off","P1","921","confident_wrong"
"bcp_a1_g3off","P1","922","correct"
"bcp_a1_g3off","P1","923","correct"
"bcp_a1_g3off","P1","925","confident_wrong"
"bcp_a1_g3off","P1","932","correct"
"bcp_a1_g3off","P1","934","correct"
"bcp_a1_g3off","P1","946","correct"
"bcp_a1_g3off","P1","948","correct"
"bcp_a1_g3off","P1","951","correct"
"bcp_a1_g3off","P1","952","correct"
"bcp_a1_g3off","P1","960","correct"
"bcp_a1_g3off","P1","961","confident_wrong"
"bcp_a1_g3off","P1","963","correct"
"bcp_a1_g3off","P1","979","confident_wrong"
"bcp_a1_g3off","P1","981","correct"
"bcp_a1_g3off","P1","996","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","1000","correct"
"bcp_a1_g3off","P3-Hybrid","1012","correct"
"bcp_a1_g3off","P3-Hybrid","1016","correct"
"bcp_a1_g3off","P3-Hybrid","102","correct"
"bcp_a1_g3off","P3-Hybrid","1020","correct"
"bcp_a1_g3off","P3-Hybrid","1026","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","1032","correct"
"bcp_a1_g3off","P3-Hybrid","1034","correct"
"bcp_a1_g3off","P3-Hybrid","1037","correct"
"bcp_a1_g3off","P3-Hybrid","1039","correct"
"bcp_a1_g3off","P3-Hybrid","1043","correct"
"bcp_a1_g3off","P3-Hybrid","1044","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","1045","correct"
"bcp_a1_g3off","P3-Hybrid","1046","correct"
"bcp_a1_g3off","P3-Hybrid","1065","correct"
"bcp_a1_g3off","P3-Hybrid","1066","correct"
"bcp_a1_g3off","P3-Hybrid","1068","correct"
"bcp_a1_g3off","P3-Hybrid","1076","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","1093","correct"
"bcp_a1_g3off","P3-Hybrid","1094","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","1099","correct"
"bcp_a1_g3off","P3-Hybrid","1108","correct"
"bcp_a1_g3off","P3-Hybrid","1117","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","1118","correct"
"bcp_a1_g3off","P3-Hybrid","1126","correct"
"bcp_a1_g3off","P3-Hybrid","1142","correct"
"bcp_a1_g3off","P3-Hybrid","1158","correct"
"bcp_a1_g3off","P3-Hybrid","1167","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","1174","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","1182","correct"
"bcp_a1_g3off","P3-Hybrid","119","correct"
"bcp_a1_g3off","P3-Hybrid","1190","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","12","correct"
"bcp_a1_g3off","P3-Hybrid","1201","correct"
"bcp_a1_g3off","P3-Hybrid","1203","correct"
"bcp_a1_g3off","P3-Hybrid","1207","correct"
"bcp_a1_g3off","P3-Hybrid","1211","correct"
"bcp_a1_g3off","P3-Hybrid","1213","correct"
"bcp_a1_g3off","P3-Hybrid","1216","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","1223","correct"
"bcp_a1_g3off","P3-Hybrid","1228","correct"
"bcp_a1_g3off","P3-Hybrid","1230","correct"
"bcp_a1_g3off","P3-Hybrid","1236","correct"
"bcp_a1_g3off","P3-Hybrid","1237","correct"
"bcp_a1_g3off","P3-Hybrid","124","correct"
"bcp_a1_g3off","P3-Hybrid","1243","correct"
"bcp_a1_g3off","P3-Hybrid","1248","correct"
"bcp_a1_g3off","P3-Hybrid","1262","correct"
"bcp_a1_g3off","P3-Hybrid","1263","correct"
"bcp_a1_g3off","P3-Hybrid","1264","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","131","correct"
"bcp_a1_g3off","P3-Hybrid","132","correct"
"bcp_a1_g3off","P3-Hybrid","140","correct"
"bcp_a1_g3off","P3-Hybrid","15","correct"
"bcp_a1_g3off","P3-Hybrid","154","correct"
"bcp_a1_g3off","P3-Hybrid","175","correct"
"bcp_a1_g3off","P3-Hybrid","176","correct"
"bcp_a1_g3off","P3-Hybrid","18","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","180","correct"
"bcp_a1_g3off","P3-Hybrid","194","correct"
"bcp_a1_g3off","P3-Hybrid","205","correct"
"bcp_a1_g3off","P3-Hybrid","228","correct"
"bcp_a1_g3off","P3-Hybrid","229","correct"
"bcp_a1_g3off","P3-Hybrid","23","correct"
"bcp_a1_g3off","P3-Hybrid","240","correct"
"bcp_a1_g3off","P3-Hybrid","241","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","242","correct"
"bcp_a1_g3off","P3-Hybrid","244","correct"
"bcp_a1_g3off","P3-Hybrid","261","correct"
"bcp_a1_g3off","P3-Hybrid","27","correct"
"bcp_a1_g3off","P3-Hybrid","276","correct"
"bcp_a1_g3off","P3-Hybrid","278","correct"
"bcp_a1_g3off","P3-Hybrid","279","correct"
"bcp_a1_g3off","P3-Hybrid","283","correct"
"bcp_a1_g3off","P3-Hybrid","286","correct"
"bcp_a1_g3off","P3-Hybrid","293","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","297","correct"
"bcp_a1_g3off","P3-Hybrid","30","correct"
"bcp_a1_g3off","P3-Hybrid","301","correct"
"bcp_a1_g3off","P3-Hybrid","311","correct"
"bcp_a1_g3off","P3-Hybrid","315","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","317","correct"
"bcp_a1_g3off","P3-Hybrid","356","correct"
"bcp_a1_g3off","P3-Hybrid","370","correct"
"bcp_a1_g3off","P3-Hybrid","372","correct"
"bcp_a1_g3off","P3-Hybrid","377","correct"
"bcp_a1_g3off","P3-Hybrid","380","correct"
"bcp_a1_g3off","P3-Hybrid","389","correct"
"bcp_a1_g3off","P3-Hybrid","390","correct"
"bcp_a1_g3off","P3-Hybrid","392","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","394","correct"
"bcp_a1_g3off","P3-Hybrid","397","correct"
"bcp_a1_g3off","P3-Hybrid","403","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","406","correct"
"bcp_a1_g3off","P3-Hybrid","416","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","427","correct"
"bcp_a1_g3off","P3-Hybrid","432","correct"
"bcp_a1_g3off","P3-Hybrid","436","correct"
"bcp_a1_g3off","P3-Hybrid","446","correct"
"bcp_a1_g3off","P3-Hybrid","480","correct"
"bcp_a1_g3off","P3-Hybrid","484","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","485","correct"
"bcp_a1_g3off","P3-Hybrid","49","correct"
"bcp_a1_g3off","P3-Hybrid","493","correct"
"bcp_a1_g3off","P3-Hybrid","495","correct"
"bcp_a1_g3off","P3-Hybrid","496","correct"
"bcp_a1_g3off","P3-Hybrid","498","correct"
"bcp_a1_g3off","P3-Hybrid","500","correct"
"bcp_a1_g3off","P3-Hybrid","501","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","513","correct"
"bcp_a1_g3off","P3-Hybrid","524","correct"
"bcp_a1_g3off","P3-Hybrid","527","correct"
"bcp_a1_g3off","P3-Hybrid","529","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","53","correct"
"bcp_a1_g3off","P3-Hybrid","534","correct"
"bcp_a1_g3off","P3-Hybrid","537","correct"
"bcp_a1_g3off","P3-Hybrid","54","correct"
"bcp_a1_g3off","P3-Hybrid","579","correct"
"bcp_a1_g3off","P3-Hybrid","59","correct"
"bcp_a1_g3off","P3-Hybrid","590","correct"
"bcp_a1_g3off","P3-Hybrid","595","correct"
"bcp_a1_g3off","P3-Hybrid","596","correct"
"bcp_a1_g3off","P3-Hybrid","600","correct"
"bcp_a1_g3off","P3-Hybrid","605","correct"
"bcp_a1_g3off","P3-Hybrid","607","correct"
"bcp_a1_g3off","P3-Hybrid","619","correct"
"bcp_a1_g3off","P3-Hybrid","62","correct"
"bcp_a1_g3off","P3-Hybrid","620","correct"
"bcp_a1_g3off","P3-Hybrid","625","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","631","honest_abstention"
"bcp_a1_g3off","P3-Hybrid","632","correct"
"bcp_a1_g3off","P3-Hybrid","633","correct"
"bcp_a1_g3off","P3-Hybrid","635","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","636","correct"
"bcp_a1_g3off","P3-Hybrid","638","correct"
"bcp_a1_g3off","P3-Hybrid","639","correct"
"bcp_a1_g3off","P3-Hybrid","643","correct"
"bcp_a1_g3off","P3-Hybrid","645","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","652","correct"
"bcp_a1_g3off","P3-Hybrid","653","correct"
"bcp_a1_g3off","P3-Hybrid","661","correct"
"bcp_a1_g3off","P3-Hybrid","664","correct"
"bcp_a1_g3off","P3-Hybrid","666","correct"
"bcp_a1_g3off","P3-Hybrid","67","correct"
"bcp_a1_g3off","P3-Hybrid","670","correct"
"bcp_a1_g3off","P3-Hybrid","672","correct"
"bcp_a1_g3off","P3-Hybrid","675","correct"
"bcp_a1_g3off","P3-Hybrid","679","correct"
"bcp_a1_g3off","P3-Hybrid","681","correct"
"bcp_a1_g3off","P3-Hybrid","686","correct"
"bcp_a1_g3off","P3-Hybrid","688","correct"
"bcp_a1_g3off","P3-Hybrid","695","correct"
"bcp_a1_g3off","P3-Hybrid","70","correct"
"bcp_a1_g3off","P3-Hybrid","709","correct"
"bcp_a1_g3off","P3-Hybrid","717","correct"
"bcp_a1_g3off","P3-Hybrid","724","correct"
"bcp_a1_g3off","P3-Hybrid","746","correct"
"bcp_a1_g3off","P3-Hybrid","747","correct"
"bcp_a1_g3off","P3-Hybrid","754","correct"
"bcp_a1_g3off","P3-Hybrid","768","correct"
"bcp_a1_g3off","P3-Hybrid","770","correct"
"bcp_a1_g3off","P3-Hybrid","781","correct"
"bcp_a1_g3off","P3-Hybrid","786","correct"
"bcp_a1_g3off","P3-Hybrid","787","correct"
"bcp_a1_g3off","P3-Hybrid","8","correct"
"bcp_a1_g3off","P3-Hybrid","801","correct"
"bcp_a1_g3off","P3-Hybrid","805","correct"
"bcp_a1_g3off","P3-Hybrid","811","correct"
"bcp_a1_g3off","P3-Hybrid","816","correct"
"bcp_a1_g3off","P3-Hybrid","82","correct"
"bcp_a1_g3off","P3-Hybrid","821","correct"
"bcp_a1_g3off","P3-Hybrid","823","correct"
"bcp_a1_g3off","P3-Hybrid","826","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","828","correct"
"bcp_a1_g3off","P3-Hybrid","83","correct"
"bcp_a1_g3off","P3-Hybrid","843","correct"
"bcp_a1_g3off","P3-Hybrid","850","correct"
"bcp_a1_g3off","P3-Hybrid","856","correct"
"bcp_a1_g3off","P3-Hybrid","863","correct"
"bcp_a1_g3off","P3-Hybrid","865","correct"
"bcp_a1_g3off","P3-Hybrid","895","correct"
"bcp_a1_g3off","P3-Hybrid","896","correct"
"bcp_a1_g3off","P3-Hybrid","898","correct"
"bcp_a1_g3off","P3-Hybrid","915","correct"
"bcp_a1_g3off","P3-Hybrid","921","confident_wrong"
"bcp_a1_g3off","P3-Hybrid","922","correct"
"bcp_a1_g3off","P3-Hybrid","923","correct"
"bcp_a1_g3off","P3-Hybrid","925","correct"
"bcp_a1_g3off","P3-Hybrid","932","correct"
"bcp_a1_g3off","P3-Hybrid","934","correct"
"bcp_a1_g3off","P3-Hybrid","946","correct"
"bcp_a1_g3off","P3-Hybrid","948","correct"
"bcp_a1_g3off","P3-Hybrid","951","correct"
"bcp_a1_g3off","P3-Hybrid","952","correct"
"bcp_a1_g3off","P3-Hybrid","960","correct"
"bcp_a1_g3off","P3-Hybrid","961","correct"
"bcp_a1_g3off","P3-Hybrid","963","correct"
"bcp_a1_g3off","P3-Hybrid","979","correct"
"bcp_a1_g3off","P3-Hybrid","981","correct"
"bcp_a1_g3off","P3-Hybrid","996","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","1000","correct"
"bcp_a1_g3off","P4-Hybrid","1012","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1016","correct"
"bcp_a1_g3off","P4-Hybrid","102","correct"
"bcp_a1_g3off","P4-Hybrid","1020","correct"
"bcp_a1_g3off","P4-Hybrid","1026","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1032","correct"
"bcp_a1_g3off","P4-Hybrid","1034","correct"
"bcp_a1_g3off","P4-Hybrid","1037","correct"
"bcp_a1_g3off","P4-Hybrid","1039","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1043","correct"
"bcp_a1_g3off","P4-Hybrid","1044","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1045","correct"
"bcp_a1_g3off","P4-Hybrid","1046","correct"
"bcp_a1_g3off","P4-Hybrid","1065","correct"
"bcp_a1_g3off","P4-Hybrid","1066","correct"
"bcp_a1_g3off","P4-Hybrid","1068","correct"
"bcp_a1_g3off","P4-Hybrid","1076","correct"
"bcp_a1_g3off","P4-Hybrid","1093","correct"
"bcp_a1_g3off","P4-Hybrid","1094","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1099","correct"
"bcp_a1_g3off","P4-Hybrid","1108","correct"
"bcp_a1_g3off","P4-Hybrid","1117","correct"
"bcp_a1_g3off","P4-Hybrid","1118","correct"
"bcp_a1_g3off","P4-Hybrid","1126","correct"
"bcp_a1_g3off","P4-Hybrid","1142","correct"
"bcp_a1_g3off","P4-Hybrid","1158","correct"
"bcp_a1_g3off","P4-Hybrid","1167","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","1174","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1182","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","119","correct"
"bcp_a1_g3off","P4-Hybrid","1190","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","12","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1201","correct"
"bcp_a1_g3off","P4-Hybrid","1203","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1207","correct"
"bcp_a1_g3off","P4-Hybrid","1211","correct"
"bcp_a1_g3off","P4-Hybrid","1213","correct"
"bcp_a1_g3off","P4-Hybrid","1216","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1223","correct"
"bcp_a1_g3off","P4-Hybrid","1228","correct"
"bcp_a1_g3off","P4-Hybrid","1230","correct"
"bcp_a1_g3off","P4-Hybrid","1236","correct"
"bcp_a1_g3off","P4-Hybrid","1237","correct"
"bcp_a1_g3off","P4-Hybrid","124","correct"
"bcp_a1_g3off","P4-Hybrid","1243","correct"
"bcp_a1_g3off","P4-Hybrid","1248","correct"
"bcp_a1_g3off","P4-Hybrid","1262","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","1263","correct"
"bcp_a1_g3off","P4-Hybrid","1264","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","131","correct"
"bcp_a1_g3off","P4-Hybrid","132","correct"
"bcp_a1_g3off","P4-Hybrid","140","correct"
"bcp_a1_g3off","P4-Hybrid","15","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","154","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","175","correct"
"bcp_a1_g3off","P4-Hybrid","176","correct"
"bcp_a1_g3off","P4-Hybrid","18","correct"
"bcp_a1_g3off","P4-Hybrid","180","correct"
"bcp_a1_g3off","P4-Hybrid","194","correct"
"bcp_a1_g3off","P4-Hybrid","205","correct"
"bcp_a1_g3off","P4-Hybrid","228","correct"
"bcp_a1_g3off","P4-Hybrid","229","correct"
"bcp_a1_g3off","P4-Hybrid","23","correct"
"bcp_a1_g3off","P4-Hybrid","240","correct"
"bcp_a1_g3off","P4-Hybrid","241","correct"
"bcp_a1_g3off","P4-Hybrid","242","correct"
"bcp_a1_g3off","P4-Hybrid","244","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","261","correct"
"bcp_a1_g3off","P4-Hybrid","27","correct"
"bcp_a1_g3off","P4-Hybrid","276","correct"
"bcp_a1_g3off","P4-Hybrid","278","correct"
"bcp_a1_g3off","P4-Hybrid","279","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","283","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","286","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","293","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","297","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","30","correct"
"bcp_a1_g3off","P4-Hybrid","301","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","311","correct"
"bcp_a1_g3off","P4-Hybrid","315","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","317","correct"
"bcp_a1_g3off","P4-Hybrid","356","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","370","correct"
"bcp_a1_g3off","P4-Hybrid","372","correct"
"bcp_a1_g3off","P4-Hybrid","377","correct"
"bcp_a1_g3off","P4-Hybrid","380","correct"
"bcp_a1_g3off","P4-Hybrid","389","correct"
"bcp_a1_g3off","P4-Hybrid","390","correct"
"bcp_a1_g3off","P4-Hybrid","392","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","394","correct"
"bcp_a1_g3off","P4-Hybrid","397","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","403","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","406","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","416","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","427","correct"
"bcp_a1_g3off","P4-Hybrid","432","correct"
"bcp_a1_g3off","P4-Hybrid","436","correct"
"bcp_a1_g3off","P4-Hybrid","446","correct"
"bcp_a1_g3off","P4-Hybrid","480","correct"
"bcp_a1_g3off","P4-Hybrid","484","correct"
"bcp_a1_g3off","P4-Hybrid","485","correct"
"bcp_a1_g3off","P4-Hybrid","49","correct"
"bcp_a1_g3off","P4-Hybrid","493","correct"
"bcp_a1_g3off","P4-Hybrid","495","correct"
"bcp_a1_g3off","P4-Hybrid","496","correct"
"bcp_a1_g3off","P4-Hybrid","498","correct"
"bcp_a1_g3off","P4-Hybrid","500","correct"
"bcp_a1_g3off","P4-Hybrid","501","correct"
"bcp_a1_g3off","P4-Hybrid","513","correct"
"bcp_a1_g3off","P4-Hybrid","524","correct"
"bcp_a1_g3off","P4-Hybrid","527","correct"
"bcp_a1_g3off","P4-Hybrid","529","correct"
"bcp_a1_g3off","P4-Hybrid","53","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","534","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","537","correct"
"bcp_a1_g3off","P4-Hybrid","54","correct"
"bcp_a1_g3off","P4-Hybrid","579","correct"
"bcp_a1_g3off","P4-Hybrid","59","correct"
"bcp_a1_g3off","P4-Hybrid","590","correct"
"bcp_a1_g3off","P4-Hybrid","595","correct"
"bcp_a1_g3off","P4-Hybrid","596","correct"
"bcp_a1_g3off","P4-Hybrid","600","correct"
"bcp_a1_g3off","P4-Hybrid","605","correct"
"bcp_a1_g3off","P4-Hybrid","607","correct"
"bcp_a1_g3off","P4-Hybrid","619","correct"
"bcp_a1_g3off","P4-Hybrid","62","correct"
"bcp_a1_g3off","P4-Hybrid","620","correct"
"bcp_a1_g3off","P4-Hybrid","625","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","631","honest_abstention"
"bcp_a1_g3off","P4-Hybrid","632","correct"
"bcp_a1_g3off","P4-Hybrid","633","correct"
"bcp_a1_g3off","P4-Hybrid","635","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","636","correct"
"bcp_a1_g3off","P4-Hybrid","638","correct"
"bcp_a1_g3off","P4-Hybrid","639","correct"
"bcp_a1_g3off","P4-Hybrid","643","correct"
"bcp_a1_g3off","P4-Hybrid","645","correct"
"bcp_a1_g3off","P4-Hybrid","652","correct"
"bcp_a1_g3off","P4-Hybrid","653","correct"
"bcp_a1_g3off","P4-Hybrid","661","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","664","correct"
"bcp_a1_g3off","P4-Hybrid","666","correct"
"bcp_a1_g3off","P4-Hybrid","67","correct"
"bcp_a1_g3off","P4-Hybrid","670","correct"
"bcp_a1_g3off","P4-Hybrid","672","correct"
"bcp_a1_g3off","P4-Hybrid","675","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","679","correct"
"bcp_a1_g3off","P4-Hybrid","681","correct"
"bcp_a1_g3off","P4-Hybrid","686","correct"
"bcp_a1_g3off","P4-Hybrid","688","correct"
"bcp_a1_g3off","P4-Hybrid","695","correct"
"bcp_a1_g3off","P4-Hybrid","70","correct"
"bcp_a1_g3off","P4-Hybrid","709","correct"
"bcp_a1_g3off","P4-Hybrid","717","correct"
"bcp_a1_g3off","P4-Hybrid","724","correct"
"bcp_a1_g3off","P4-Hybrid","746","correct"
"bcp_a1_g3off","P4-Hybrid","747","correct"
"bcp_a1_g3off","P4-Hybrid","754","correct"
"bcp_a1_g3off","P4-Hybrid","768","correct"
"bcp_a1_g3off","P4-Hybrid","770","correct"
"bcp_a1_g3off","P4-Hybrid","781","correct"
"bcp_a1_g3off","P4-Hybrid","786","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","787","correct"
"bcp_a1_g3off","P4-Hybrid","8","correct"
"bcp_a1_g3off","P4-Hybrid","801","correct"
"bcp_a1_g3off","P4-Hybrid","805","correct"
"bcp_a1_g3off","P4-Hybrid","811","correct"
"bcp_a1_g3off","P4-Hybrid","816","correct"
"bcp_a1_g3off","P4-Hybrid","82","correct"
"bcp_a1_g3off","P4-Hybrid","821","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","823","correct"
"bcp_a1_g3off","P4-Hybrid","826","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","828","correct"
"bcp_a1_g3off","P4-Hybrid","83","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","843","correct"
"bcp_a1_g3off","P4-Hybrid","850","correct"
"bcp_a1_g3off","P4-Hybrid","856","correct"
"bcp_a1_g3off","P4-Hybrid","863","correct"
"bcp_a1_g3off","P4-Hybrid","865","correct"
"bcp_a1_g3off","P4-Hybrid","895","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","896","correct"
"bcp_a1_g3off","P4-Hybrid","898","correct"
"bcp_a1_g3off","P4-Hybrid","915","correct"
"bcp_a1_g3off","P4-Hybrid","921","correct"
"bcp_a1_g3off","P4-Hybrid","922","correct"
"bcp_a1_g3off","P4-Hybrid","923","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","925","correct"
"bcp_a1_g3off","P4-Hybrid","932","correct"
"bcp_a1_g3off","P4-Hybrid","934","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","946","correct"
"bcp_a1_g3off","P4-Hybrid","948","correct"
"bcp_a1_g3off","P4-Hybrid","951","correct"
"bcp_a1_g3off","P4-Hybrid","952","confident_wrong"
"bcp_a1_g3off","P4-Hybrid","960","correct"
"bcp_a1_g3off","P4-Hybrid","961","correct"
"bcp_a1_g3off","P4-Hybrid","963","correct"
"bcp_a1_g3off","P4-Hybrid","979","correct"
"bcp_a1_g3off","P4-Hybrid","981","correct"
"bcp_a1_g3off","P4-Hybrid","996","correct"
"bcp_a2_50pct","P1","1000","correct"
"bcp_a2_50pct","P1","1012","correct"
"bcp_a2_50pct","P1","1016","correct"
"bcp_a2_50pct","P1","102","correct"
"bcp_a2_50pct","P1","1020","correct"
"bcp_a2_50pct","P1","1026","confident_wrong"
"bcp_a2_50pct","P1","1032","correct"
"bcp_a2_50pct","P1","1034","correct"
"bcp_a2_50pct","P1","1037","correct"
"bcp_a2_50pct","P1","1039","correct"
"bcp_a2_50pct","P1","1043","confident_wrong"
"bcp_a2_50pct","P1","1044","correct"
"bcp_a2_50pct","P1","1045","correct"
